numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao,evento
000001634,45534,DEPUTADO SARGENTO RODRIGUES,9673,2020-07-15 14:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado enquanto perdurar a pandemia da Covid-19.
Solicita ao presidente da Assembleia, deputado Agostinho Patrus, uma
maior atenção aos deputados, comentando que os mandatos estariam
reduzidos durante a pandemia e que somente os líderes têm sido ouvidos.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001635,45535,DEPUTADA ANA PAULA SIQUEIRA,19150,2020-07-15 14:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado enquanto perdurar a pandemia da Covid-19,
para que haja, pós-pandemia, a oportunidade de um amplo debate a fim de
encontrar estratégias que garantirão ao Estado a capacidade de cobrir as
contas sem penalizar o servidor.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001636,45536,DEPUTADA CELISE LAVIOLA,2267,2020-07-15 14:00:00,"Elogia as apresentações das entidades sobre a proposta de reforma da
Previdência dos servidores civis do Estado, enfatizando estar aberta ao
diálogo e disposta a trabalhar para aperfeiçoar as proposições do
governo.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001637,45537,DEPUTADA MARÍLIA CAMPOS,12213,2020-07-15 14:00:00,"Critica a proposta de reforma da Previdência dos servidores civis do
Estado quanto ao conteúdo, ao momento de pandemia da Covid-19, e à forma
como a matéria vem sendo tratada. Elogia a participação dos
representantes do funcionalismo no presente evento, mas ressalta que
isso não substitui o debate presencial com os servidores. Informa que
ainda não apresentou emendas à proposta, mas que está ouvindo
atentamente todas as contribuições dos servidores. Sugere a elaboração
de um substitutivo contemplando as questões colocadas neste debate.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001638,45538,DEPUTADO PROFESSOR CLEITON,26119,2020-07-15 14:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado enquanto perdurar a pandemia da Covid-19.
Lê manifestações e contribuições de servidores sobre a proposta.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001639,45539,DEPUTADO PROFESSOR IRINEU,26137,2020-07-15 14:00:00,"Elogia as apresentações das entidades sobre a proposta de reforma da
Previdência dos servidores civis do Estado. Solicita a suspensão da
tramitação da proposta enquanto perdurar a pandemia da Covid-19. Comenta
que governos anteriores confiscaram recursos dos trabalhadores e
depósitos judiciais, e que o servidor não pode pagar a conta sozinho.
Ressalta que a receita do Estado não caiu durante a pandemia,
considerando o primeiro semestre.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001640,45540,DEPUTADA ANDRÉIA DE JESUS,26143,2020-07-15 14:00:00,"Questiona se o governo do Estado tem feito esforço para que seja
estendido o prazo imposto por portaria federal de definição das
alíquotas da Previdência social. Comenta a necessidade de a Assembleia
Legislativa se posicionar e exigir do governo transparência sobre o
caixa do Estado. Destaca que é incosntitucional a tramitação da proposta
de reforma da Previdência dos servidores civis do Estado sem a devida
participação popular, em decorrência da pandemia da Covid-19.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001641,45541,DEPUTADO BETÃO,26145,2020-07-15 14:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado enquanto perdurar a pandemia da Covid-19.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001642,45542,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-15 14:00:00,"Comenta que, devido à pandemia da Covid-19, não é momento de debater a
reforma da Previdência dos servidores civis do Estado, ressaltando a
importância do diálogo. Ressalta que o governo do Estado não aprofundou
discussões e não respondeu aos questionamentos sobre a matéria. Comenta
que a proposta acaba com a aposentadoria especial do magistério. Informa
que não apresentou emenda porque está alinhada ao posicionamento do
funcionalismo público de que a reforma precisa ter a sua tramitação
interrompida enquanto perdurar a pandemia. Comenta que, ao propor a
refrma da Previdência, o governo estaria fazendo uma reforma tributária
às avessas.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001643,45543,DEPUTADO CRISTIANO SILVEIRA,22523,2020-07-15 14:00:00,"Comenta que há praticamente um consenso entre os participantes do
presente seminário sobe a inoportunidade do debate da matéria, em
decorrência da pandemia, da Covid-19.  Sugere suspender essa discussão
para que possa ser aprofundada.",19,2020-07-15 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001611,45437,ENÉIAS XAVIER GOMES,,2020-07-15 09:00:00,"Comenta que entende a necessidade da reforma da Previdência dos
servidores civis do Estado, mas adverte que alguns pontos precisam ser
revisados, entre eles, as alíquotas, as regras de transição, as regras
de migração com medidas compensatórias e o pensionamento.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001612,45438,ALESSANDRA FERREIRA DA SILVA ARAÚJO,,2020-07-15 09:00:00,"Informa sobre o trabalho da Junta Comercial do Estado de Minas Gerais.
Critica a proposta de reforma da Previdência dos servidores civis do
Estado, destacando que grande parte dos servidores recebe baixos
salários. Comenta que servidores não possuem privilégios, mas benefícios
por diferenças
próprias do setor público, que se distingue do setor
privado, conquistados por meio de lutas. Ressalta que o presente
seminário é bem-vindo, mas não substitui uma discussão presencial.
Solicita a suspensão da tramitação da reforma enquanto perdurar a
pandemia da Covid-19.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001613,45439,MARIA APARECIDA NETO LACERDA E MELONI,,2020-07-15 09:00:00,"Critica o governador Romeu Zema por apresentar a proposta de reforma da
Previdência dos servidores civis do Estado sem ouvir quem será direta e
imediatamente afetado por ela: os servidores. Ressalta que o tempo para
discussão da proposta no presente seminário não é suficiente. Critica
pontos da proposta, como o desmonte do Instituto de Previdência dos
Servidores do Estado de Minas Gerais - Ipsemg -, a redução pensão por
morte, o tratamento reservado aos servidores com deficiência, o aumento
em sete anos da idade mínima para a aposentadoria das mulheres, as
alíquotas e as regras de transição. Critica o governador que, em recente
entrevista, considerou ofensivo os servidores do Estado clamarem por
direitos num momento de desemprego em alta.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001614,45440,HUGO RENÉ DE SOUZA,,2020-07-15 09:00:00,"Comenta que a discussão da proposta de reforma da Previdência dos
servidores civis do Estado deveria ser feita pós-pandemia da Covid-19.
Comenta que todos os esforços neste momento devem ser dedicados a salvar
vidas, ressaltando o alto número de profissionais da área da saúde
infectados com a doença. Sugere que, para garantir mais recursos em
caixa, o governo poderia optar por aumentar alguns tributos, como o
Imposto sobre Transmissão Causa Mortis e Doação - ITCD. Critica
a proposta de reforma e ressalta que os secretários não souberam
responder aos principais questionamentos que foram feitos. Destaca que
quase 40% de todo o déficit da Previdência é dos militares, que não
estão nessa reforma.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001615,45441,FERNANDO SANTOS,,2020-07-15 09:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado enquanto perdurar a pandemia da Covid-19.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001616,45442,ALEXANDRE PAULO PIRES DA SILVA,,2020-07-15 09:00:00,"Manifesta solidariedade aos servidores da área da saúde, que lidam
diretamente com a Covid-19. Comenta declarações do governador, as quais
considera infelizes, de que mais de vinte estados já fizeram a reforma
da Previdência. Ressalta que quase a metade desses estados só aprovou a
alíquota, sem entrar no mérito de reforma como o governo federal.
Comenta que o déficit da Previdência é questionável, destacando que o
governo não apresentou um estudo atuarial real do impacto da
Previdência, e que os secretários não souberam responder aos principais
questionamentos que foram feitos. Comenta que não é momento par se
discutir a reforma, por ocasião da pandemia. Critica as alíquotas
progressivas e também a possibilidade de se cobrar uma contribuição
extraordinária em caso de deficit, destacando que, se aprovadas, as
medidas confiscarão o salário do servidor. Critica também as regras de
transição que, em sua opinião, são inatingíveis e o aumento da idade de
aposentadoria para mulheres.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001617,45443,ADRIANO TOSTES DE MACEDO,,2020-07-15 09:00:00,"Comenta que não é momento par se discutir a proposta de reforma da
Previdência dos servidores civis do Estado, ressaltando que o foco
deveria estar na questão da pandemia da Covid-19. Critica o governador
Romeu Zema que, em recente entrevista, considerou ofensivo os servidores
do Estado clamarem por direitos num momento de desemprego em alta.
Defende a realização de uma auditoria contábil e atuarial de forma
transparente, com comissão tripartite, reunindo sindicatos, governo e
membros do Poder Legislativo.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001618,45444,RENATO ALMEIDA DE BARROS,,2020-07-15 09:00:00,"Comenta as dificuldades dos servidores da saúde, salientando que a
proposta de reforma da Previdência dos servidores civis do Estado
subtrai recursos de uma categoria já penalizada por baixos salários.
Solicita a suspensão da tramitação da proposta enquanto perdurar a
pandemia da Covid-19, para que possa haver a devida discussão.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001619,45445,DEPUTADA ANDRÉIA DE JESUS,26143,2020-07-15 09:00:00,"Comenta que a proposta de reforma da Previdência dos servidores civis do
Estado não deveria tramitar neste momento de pandemia da Covid-19,
ressaltando que alterar a Constituição em um estado de exceção é um
ataque à democracia. Destaca que o debate da tributação está
prescindindo o debate da Previdência, e que a Assembleia Legislativa
deve se pronunciar sobre as denúncias apresentadas contra o governo do
Estado no presente seminário.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001620,45446,DEPUTADO PROFESSOR CLEITON,26119,2020-07-15 09:00:00,"Critica o governo por culpar os servidores públicos pela situação do
Estado. Ressalta que o número de servidores ainda é insuficiente para
cumprir os direitos garantidos pela Constituição Federal de 1988.
Manifesta-se contra a tramitação da proposta de reforma da Previdência
dos servidores civis do Estado neste momento em que não é possível ouvir
os servidores.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001621,45447,DEPUTADA CELISE LAVIOLA,2267,2020-07-15 09:00:00,"Elogia a realização do presente seminário, ressaltando que ninguém
contava com este momento de pandemia da Covid-19, mas que é necessário
enfrentá-lo da melhor forma. Destaca que a proposta de reforma da
Previdência dos servidores civis do Estado não é a ideal e defende o
diálogo como forma de aperfeiçoar o texto para que o servidor sinta da
forma mais leve possível. Informa que apresentou emenda que retira do
texto original a proposta de alíquotas extraordinárias, e emenda sobre a
questão da migração para o regime da previdência complementar. Ressalta
que está atenta à questão da pensão e da Polícia Civil.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001622,45448,DEPUTADA MARÍLIA CAMPOS,12213,2020-07-15 09:00:00,"Critica pontos da proposta de reforma da Previdência dos servidores
civis do Estado. Comenta que a reforma não atinge apenas os servidores e
suas famílias, mas a população como um todo, na medida em que aponta
para a precarização dos serviços públicos. Destaca que o prazo para a
determinação da alíquota foi adiado para dezembro, permitindo tempo para
um maior debate. Apresenta apelo para que, neste momento, a Assembleia
Legislativa mantenha o foco na questão da pandemia da Covid-19 e adie a
discussão da reforma.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001623,45449,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-15 09:00:00,"Comenta a proposta de reforma da Previdência dos servidores civis do
Estado, ressaltando que o governo não apresentou justificativa para o
desmembramento do Instituto de Previdência dos Servidores do Estado de
Minas Gerais - Ipsemg. Defende uma auditoria nos números relativos à
Previdência.",19,2020-07-15 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001658,45423,LUIZ ANTÔNIO SOARES,,2020-07-14 14:00:00,"Lamenta que o governo do Estado tenha apresentado proposta de reforma da
Previdência dos servidores civis do Estado em um momento de pandemia da
Covid-19. Comenta que a reforma não deveria acontecer sem uma discussão
profunda. Defende que outras reformas, como a tribuária, deveriam
ocorrer antes da previdenciária, ressaltando que não se pode culpar o
servidor pela falta de capacidade dos governantes de gerir os recursos
públicos no decorrer dos anos.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001659,45424,CÉLIA CUNHA MELLO,,2020-07-14 14:00:00,"Comenta que o deficit público, um dos motivos alegados pelo governo para
fazer a reforma da Previdência, foi provocado pela má gestão dos
recursos. Informa que a maioria dos Estados está fixando alíquotas
superiores à federal, apesar de os servidores estaduais receberem menos.
Ressalta que a progressão de alíquotas e a contribuição extraordinária
são inconstitucionais, pois violariam o princípio do não confisco.
Critica o aumento da idade mínima das mulheres superior ao aumento dos
homens.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001660,45425,ANDERSON RODRIGUES,,2020-07-14 14:00:00,"Comenta que não há como fazer a defesa da proposta de reforma da
Previdência dos servidores civis do Estado, já que seus proponentes não
buscaram o diálogo com os servidores. Ressalta que, apesar da boa
vontade da Assembleia Legislativa de realizar o presente seminário, este
não é democrático com os servidores. Informa que não chegou a um
consenso com seus pares quanto a enviar sugestões para melhoria do
projeto, pois não querem legitimar a discussão da reforma neste momento
de pandemia da Covid-19, solicitando a suspensão da tramitação da
proposta.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001661,45426,VALDIR BATISTA DA SILVA,,2020-07-14 14:00:00,"Comenta o trabalho dos oficiais de Justiça durante a pandemia da Covid-
19, ressaltando a falta de equipamentos de proteção individual - EPIs.
Critica a proposta de reforma da Previdência dos servidores civis do
Estado, ressaltando que o servidor é tratado como réu e considerado
culpado pela situação financeira do Estado.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001662,45427,EDUARDO DE CASTRO AMORIM,,2020-07-14 14:00:00,"Comenta que não é momento de tramitar a proposta de reforma da
Previdência dos servidores civis do Estado, devido à impossibilidade de
discussão com a categoria, em decorrência da pandemia da Covid-19.
Comenta que o déficit da Previdência foi provocado pela má gestão dos
recursos por governos passados, ressaltando a extinção do Fundo de
Previdência do Estado de Minas Gerais - Funpemg -, que era
superavitário. Critica o acordo do governador Romeu Zema com o governo
federal sobre a restituição da Lei Kandir e a desoneração do Imposto
sobre Circulação de Mercadorias e Serviços - ICMS -
 em Minas. Critica a
alíquota progressiva constante na proposta, destacando que a realidade
dos servidores estaduais é diferente da dos federais.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001663,45428,JOSÉ ALBERTO COUTINHO,,2020-07-14 14:00:00,"Critica a proposta de reforma da Previdência dos servidores civis do
Estado, ressaltando que determina a estes pagarem a conta do
desequilíbrio da Previdência provocado pelo próprio governo, neste e em
outros mandatos, além de muitos outros prejuízos aos servidores, como
retirada de direitos, sem que tenha havido a ampla discussão. Destaca
ainda que o governo tem feito ataques constantes ao servidor público,
taxando-o como vilão diante da opinião pública, promovendo a propaganda
enganosa de que não são necessários. Ressalta a importância do servidor,
e comenta que desrespeitar os aposentados é desrespeitar a história do
Estado. Apresenta alternativas para equilibrar a situação financeira do
Estado. Solicita a suspensão da tramitação da proposta da reforma.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001664,45429,JOSÉ ROOSEVELT PEREIRA,,2020-07-14 14:00:00,"Comenta que pegar os maiores salários do Estado e dizer que essa é a
realidade do servidor público é desonesto, ressaltando que os
servidores, em sua maioria, são mal remunerados. Informa que representa
a classe dos aposentados da área da ciência e tecnologia, apresentando a
situação dos profissionais da área. Manifesta preocupação com a reforma
da Previdência dos servidores civis do Estado, principalmente em relação
à contribuição de inativos e à pensão por morte.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001665,45430,DEPUTADO SARGENTO RODRIGUES,9673,2020-07-14 14:00:00,"Comenta que é preciso cuidado para que a participação dos sindicatos no
Seminário Reforma da Previdência de Minas Gerais não seja considerada
como efetiva participação popular no processo, ressaltado que isso não é
possível durante a pandemia da Covid-19. Destaca que os sindicatos estão
solicitando a suspensão da tramitação da reforma enquanto não houver
condições de uma efetiva participação popular. Informa que o Ministério
da Economia comunicará que a Portaria nº 1.348/2019, que obriga os entes
federados a fazer sua reforma da Previdência até 31 de julho, terá seu
prazo dilatado até 31 de dezembro de 2020.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
